gene	NPS_r	NPS_h	NPS_hr	rat_seed	human_seed	node_color	subgraph
BCL9	-0.2920392194709514	0.6498926983323589	-0.1897941563608525	0	0	0	PCNet
BCL9L	0.0370346348950917	1.6550824666889437	0.0612953748750927	0	0	0	PCNet
BCLAF1	0.378542655525497	0.1551248770564126	0.0587213828990006	0	0	0	PCNet
BCLAF3	-0.1044672762347937	-0.1630790863863988	0.0170364279656457	0	0	0	PCNet
BCO1	-0.062336297344252	-0.7904428639826271	0.0492732814028631	0	0	0	PCNet
BCO2	-0.3257194963495654	-0.6204512268983677	0.2020930611348062	0	0	0	PCNet
BCOR	0.8215761874794963	1.033482341448615	0.8490844819147362	0	0	0	PCNet
BCORL1	-0.7536945813289333	1.361839367924645	-1.0264109522452245	0	0	0	PCNet
BCR	-0.2112940531425538	1.5057817538100533	-0.3181627299106292	0	0	0	PCNet
BCS1L	0.566017069401735	0.9622718858271476	0.544662312783563	0	0	0	PCNet
BDH1	-1.799493182696477	3.140879694050657	-5.651991597113954	0	0	0	Human-Only
BDH2	0.847408065849002	-0.4233408563055922	-0.3587424562367822	0	0	0	PCNet
BDKRB1	-1.560316216333366	-0.9329888538775424	1.4557576383634103	0	0	0	PCNet
BDKRB2	-1.718877010682285	-0.7777528352967991	1.3368614685846336	0	0	0	PCNet
BDNF	1.3546854993518158	18.358760963420707	24.870347263212203	0	1	2	Conserved
BEAN1	0.7847269604283843	0.3255439120007576	0.2554630845503199	0	0	0	PCNet
BECN1	0.4244787183315717	0.8816345234978376	0.374235092571228	0	0	0	PCNet
BECN2	0.1117612558982468	2.3339769930670107	0.2608481999827828	0	0	0	PCNet
BEGAIN	0.6934455505276301	0.1560296147309995	0.108198042085752	0	0	0	PCNet
BEND2	-0.3763934175307649	2.3682061029777515	-0.8913771885170104	0	0	0	PCNet
BEND3	-0.7248157331808327	1.2340337827778909	-0.8944471010340732	0	0	0	PCNet
BEND4	-0.3994950655889396	2.50110656412296	-0.9991797308792292	0	0	0	PCNet
BEND5	0.3158782877258006	6.299341977292562	1.9898253575864333	0	1	2	PCNet
BEND6	-0.5413692643235781	2.6403179091846165	-1.4293869640756438	0	1	2	Human-Only
BEND7	-1.0814934675463574	-0.0532430278736483	0.0575819868377393	0	0	0	PCNet
BEST1	2.6039315252616	1.0468422147040175	2.7259054448424638	0	0	0	PCNet
BEST2	2.981034042039893	1.465275532861653	4.368036244428731	0	1	2	Conserved
BEST3	5.731717024101712	3.2295251960905063	18.510724546197377	1	0	1	Conserved
BEST4	3.3095229428888224	1.598978682825753	5.291856636001979	0	0	0	Conserved
BET1	-0.5177359332275123	0.4525166105713287	-0.2342841096750976	0	0	0	PCNet
BET1L	-0.1687247550946518	1.70890329732827	-0.2883342903221553	0	0	0	PCNet
BEX1	-0.2525151778210496	0.2020007874992177	-0.051008264775357	0	0	0	PCNet
BEX2	-0.6692084193658985	1.9772488007884077	-1.3231915446687283	0	0	0	PCNet
BEX3	-0.9868936048333926	0.5537272736819885	-0.5464699052185842	0	0	0	PCNet
BEX4	-1.0493756261744371	-1.1670521061119703	1.2246760346294443	0	0	0	PCNet
BEX5	-0.5144045330949306	0.1028015037970266	-0.0528815595621662	0	0	0	PCNet
BFAR	0.1244979930285953	1.355774776893618	0.168791238722047	0	0	0	PCNet
BFSP1	9.358290133456729	-0.1100258338571402	-1.0296536754106247	1	0	1	Rat-Only
BFSP2	1.3795222747336249	-0.3993011743893517	-0.5508448643974063	0	0	0	PCNet
BGLAP	-1.07565875581172	0.3350876547188631	-0.3604399697627596	0	0	0	PCNet
BGN	1.4905914603557109	0.0564796048197778	0.0841880166286261	0	0	0	PCNet
BHLHA15	1.4347260567077131	0.6973028418889652	1.000438556674437	0	0	0	PCNet
BHLHA9	-0.0700279765227196	0.1636459614348091	-0.0114597955453946	0	0	0	PCNet
BHLHB9	-0.2135202019587412	-0.1999081393318945	0.0426844262833423	0	0	0	PCNet
BHLHE22	-0.5088060208507433	2.683623582733894	-1.365443836592048	0	0	0	Human-Only
BHLHE23	-0.4358729101518488	0.7179029442283095	-0.3129144455073737	0	0	0	PCNet
BHLHE40	-0.8578181371959824	-0.0049880418484163	0.004278832766664	0	0	0	PCNet
BHLHE41	-0.0181461132733173	1.385976556723156	-0.0251500875924606	0	0	0	PCNet
BHMG1	-0.8884018617253497	-0.4573502231431453	0.4063107897008744	0	0	0	PCNet
BHMT	-0.0298262310578095	0.6632227019291803	-0.0197814335505244	0	0	0	PCNet
BHMT2	-0.5813014482725914	0.7268238314677528	-0.4225037458712386	0	0	0	PCNet
BICC1	-0.686720647597172	1.2695189559036857	-0.8718048795350647	0	0	0	PCNet
BICD1	1.7590973583944551	1.2568482330975972	2.2109184067447214	0	0	0	PCNet
BICD2	0.4603093772229049	1.054809244435579	0.4855385863951042	0	0	0	PCNet
BICDL1	-1.0619307021630813	1.3362226725225677	-1.4189758808781192	0	0	0	PCNet
BICDL2	-0.6013004466346192	0.1972020661511246	-0.118577690453941	0	0	0	PCNet
BICRA	-0.1685420566224616	2.072829692329416	-0.3493589793733041	0	0	0	PCNet
BICRAL	1.8176291872318044	0.4743651546800127	0.8622199505521208	0	0	0	PCNet
BID	-0.0761081038914191	1.1769861259834675	-0.0895781823551086	0	1	2	PCNet
BIK	1.1461399497577378	0.7536177769567278	0.863751441017722	0	0	0	PCNet
BIN1	16.264432639374974	0.7797684066626204	12.68249072447694	1	0	1	PCNet
BIN2	1.0278173329003977	0.2789088237649666	0.286667323364495	0	0	0	PCNet
BIN3	1.3014284244351773	1.029000889144421	1.33917100590162	0	0	0	PCNet
BIRC2	-0.7030542145646208	-0.261615908072088	0.1839301667672318	0	0	0	PCNet
BIRC3	-2.042353081923016	-0.6252301225920418	1.2769406677869617	0	0	0	PCNet
BIRC5	-0.2485593319795797	0.9363093167214812	-0.232728418290548	0	0	0	PCNet
BIRC6	-0.0617223240556593	1.213066729596694	-0.0748732977853059	0	0	0	PCNet
BIRC7	-0.6445222832702574	0.5716767781115389	-0.3684584223210334	0	0	0	PCNet
BIRC8	0.7310134718543188	-0.9905485609729536	-0.7241043425971383	0	0	0	PCNet
BIVM	-0.3176079402512911	1.101723407360074	-0.3499161021382672	0	0	0	PCNet
BIVM-ERCC5	-0.3567951686805072	0.1265541142399298	-0.0451538965374479	0	0	0	PCNet
BLCAP	-0.4016121916583416	1.2858087628395245	-0.5163964752974822	0	0	0	PCNet
BLID	-0.6764420493575242	8.638312713343621	-5.843317954805315	0	1	2	Human-Only
BLK	-0.6973993814878898	15.791642558773578	-11.013081753166531	0	1	2	Human-Only
BLM	-0.49450835867083	1.384263204219944	-0.6845297250872284	0	0	0	PCNet
BLMH	-0.9798260659022012	1.6944788526360817	-1.6602945479328877	0	1	2	PCNet
BLNK	-1.1792791339301811	-0.4763818336043938	0.5617871561530612	0	0	0	PCNet
BLOC1S1	-0.5178126229869742	0.8238751425550397	-0.4266129485801924	0	0	0	PCNet
BLOC1S2	2.1071228390591545	0.8572374693753332	1.806304650218037	0	0	0	PCNet
BLOC1S3	-0.417771010424091	-0.2381886321194097	0.0995083055120579	0	0	0	PCNet
BLOC1S4	1.0818257034274867	0.1422691425235549	0.1539104151865702	0	0	0	PCNet
BLOC1S5	-0.5277744744230869	-0.2149479220491026	0.1134440265877997	0	0	0	PCNet
BLOC1S6	-0.3412104396181535	1.246999631466001	-0.4254892924561896	0	0	0	PCNet
BLVRA	-1.3745079853975746	-0.7713825640340164	1.0602714940612117	0	0	0	PCNet
BLVRB	-1.24527480222939	0.5324189842644914	-0.6630079453331372	0	0	0	PCNet
BLZF1	0.9770823535303874	-0.0606296085659019	-0.0592401206311975	0	0	0	PCNet
BMERB1	2.01259138103287	0.702415780773463	1.4136759462861457	0	0	0	PCNet
BMF	11.411486618763991	0.5527049269464105	6.307184877973893	1	0	1	PCNet
BMI1	0.1394666031072829	0.659908106630546	0.0920351419947208	0	0	0	PCNet
BMP1	-1.0727763263358605	1.9386128521920076	-2.079697973762026	0	0	0	Human-Only
BMP10	-0.0106034673279353	-0.5062077694816585	0.0053675575448457	0	0	0	PCNet
BMP15	-0.3194477184692175	-1.5196983053265485	0.4854641563981021	0	0	0	PCNet
BMP2	0.3458919883742777	0.3012818175384097	0.1042109669293768	0	0	0	PCNet
BMP2K	1.497690358449029	0.6799908051847054	1.0184156727591254	0	0	0	PCNet
BMP3	0.2323366819587102	0.5802299602520056	0.1348087037379852	0	0	0	PCNet
BMP4	0.2180360801678758	1.4642283416777906	0.3192546080901345	0	0	0	PCNet
BMP5	-0.3899918988127821	-0.9527929734083612	0.3715815408750034	0	0	0	PCNet
BMP6	-0.3211182261249488	-0.7272086658577412	0.2335199568029284	0	0	0	PCNet
BMP7	0.3705813199831324	-0.2708122465514908	-0.1003579597946489	0	0	0	PCNet
BMP8A	-0.4309724802746311	8.400552866271362	-3.62040710445513	0	1	2	Human-Only
BMP8B	-0.2801443393511265	-0.7475534812934974	0.2094228761466015	0	0	0	PCNet
BMPER	-0.5541579245825909	2.26520636553441	-1.2552820582758224	0	0	0	PCNet
BMPR1A	-0.9497965960068184	0.7456656580967478	-0.7082307038194752	0	0	0	PCNet
BMPR1B	-1.6079312963489565	11.640457646418216	-18.71705615350036	0	1	2	Human-Only
BMPR2	-0.5086212257606074	0.7193869118025247	-0.3658954528771381	0	0	0	PCNet
BMS1	0.6274979498320858	1.0171369549167908	0.638251353908737	0	0	0	PCNet
BMS1P1	0.0973390695651942	1.0888485646938864	0.1059875061847	0	0	0	PCNet
BMT2	-0.7094883923722864	1.1919289368677704	-0.845659745240323	0	0	0	PCNet
BMX	0.6063649697736283	0.5993587178540061	0.363430130835105	0	0	0	PCNet
BNC2	1.0779063292160644	11.336305869406097	12.219475846562052	0	1	2	Conserved
BNIP1	2.038500553832172	0.3567506464418981	0.7272363903517947	0	0	0	PCNet
BNIP2	0.1319274326201157	-0.006366844405541	-0.0008399614363147	0	0	0	PCNet
BNIP3	-1.2002494112238944	-0.3965799303239452	0.4759948278745283	0	0	0	PCNet
BNIP3L	-0.0087671387739846	0.6621809684998325	-0.0058054324443295	0	0	0	PCNet
BNIPL	-0.7385145074148508	7.678620058231776	-5.670772309930833	0	1	2	Human-Only
BOC	0.8817527573208789	-0.4674835958765044	-0.4122049496663872	0	0	0	PCNet
BOD1	1.57224721562041	1.1576933054089662	1.820180075971636	0	0	0	PCNet
BOD1L1	0.3539191327024502	2.3591670325903618	0.8349543500745938	0	0	0	PCNet
BOD1L2	0.2151613419659047	-1.054387814574799	-0.2268634971364111	0	0	0	PCNet
BOK	0.7425010177398019	1.3047290386891766	0.968762639101387	0	0	0	PCNet
BOLA1	-0.569435629563845	0.4382917617718404	-0.2495789452971947	0	0	0	PCNet
BOLA2	-1.3373597545295215	1.7342802023978907	-2.319356545764252	0	0	0	Human-Only
BOLA2B	0.3727764431224541	1.605566241089131	0.5985172725506949	0	0	0	PCNet
BOLA3	0.4214308524331895	-1.374752992243825	-0.5793633254063931	0	0	0	PCNet
BOLL	-1.3249640041540347	7.610098432756636	-10.083106491471575	0	1	2	Human-Only
BOP1	-0.7509419431278784	0.5702169995782539	-0.4281998616678426	0	0	0	PCNet
BORA	-0.2247342164965934	-0.6898925373665912	0.1550424588519276	0	0	0	PCNet
BORCS5	-0.6138632163916373	-0.3256710695474548	0.1999174902381052	0	0	0	PCNet
BORCS6	-0.3760453761901273	0.184507797758093	-0.069383304217954	0	0	0	PCNet
BORCS7	-0.6886239534707247	-0.9550731365218584	0.6576862391253674	0	0	0	PCNet
BORCS8	0.2929126975053253	-0.5035947358359403	-0.1475092925231869	0	0	0	PCNet
BORCS8-MEF2B	0.7883458805235969	2.109105098487814	1.6627043159841832	0	0	0	PCNet
BPGM	-0.7617766838404426	3.5251833883022594	-2.6854025114703104	0	0	0	Human-Only
BPHL	-0.4756589613024422	0.7977363843202425	-0.3794504599589324	0	0	0	PCNet
BPI	-1.0893576609062856	-0.8208644143121546	0.8942149382962968	0	0	0	PCNet
BPIFA1	0.4943816608463529	-0.8562992710291636	-0.4233386557929192	0	0	0	PCNet
BPIFA2	-0.8799312747584486	-0.3712038608954733	0.3266338865130117	0	0	0	PCNet
BPIFA3	0.0542958034726397	-1.297458734125576	-0.0704465644419421	0	0	0	PCNet
BPIFB1	0.5168169725158545	1.2014360073832662	0.6209225200073554	0	0	0	PCNet
BPIFB2	-0.5808171501572875	-0.2708593001081898	0.1573197267824362	0	0	0	PCNet
BPIFB3	-0.53306379403829	-0.1393116487196298	0.0742619960202153	0	0	0	PCNet
BPIFB4	-0.6068583094412299	0.4973690882728446	-0.3018325640775843	0	0	0	PCNet
BPIFB6	-0.4522838521278368	-0.0902359730536621	0.040812273493214	0	0	0	PCNet
BPIFC	-0.5063518399437321	-1.3563553625635842	0.6867930334516188	0	0	0	PCNet
BPNT1	-0.3832255148568569	1.4166280757222411	-0.5428880236793343	0	0	0	PCNet
BPTF	0.5899649415676872	13.513048263594772	7.972224729233027	0	1	2	PCNet
BPY2	-0.9118812930963878	0.3237967449013619	-0.2952641944410551	0	0	0	PCNet
BPY2B	-1.101713914197308	-1.1231671612033032	1.23740888946717	0	0	0	PCNet
BPY2C	0.9268690571229856	0.2817767759071632	0.2611701746042272	0	0	0	PCNet
BRAF	0.1870126612590516	1.3698400920007725	0.2561774411044085	0	0	0	PCNet
BRAT1	-0.8107159409583387	1.421150501259823	-1.152149365872272	0	0	0	PCNet
BRCA1	-0.2134543992641782	1.0154199522570715	-0.2167458559098937	0	0	0	PCNet
BRCA2	-1.451358004880963	1.5244055649872867	-2.2124582194293856	0	0	0	PCNet
BRD1	-0.3201635632750896	1.033179619874208	-0.330786468602129	0	0	0	PCNet
BRD2	-0.1976839481043531	2.6997435980584017	-0.5336959733336366	0	0	0	PCNet
BRD3	-0.848595964998244	2.513416106861975	-2.1328747666446675	0	0	0	Human-Only
BRD4	-0.7338605154391723	2.0005655845213126	-1.4681360910266794	0	0	0	PCNet
BRD7	0.5823695091279076	0.8562851934160947	0.4986743877632265	0	0	0	PCNet
BRD8	13.721150333232124	0.7753473966803704	10.638658190331524	1	0	1	PCNet
BRD9	-1.4774023927683964	1.1788513831257288	-1.741637854148285	0	0	0	PCNet
BRDT	-2.686657228510066	-1.1321110786006652	3.0415944127988044	0	0	0	PCNet
BRI3BP	1.491170744309297	-0.2215016774479511	-0.3302968212258191	0	0	0	PCNet
BRICD5	-0.5026040031776287	0.995564797506848	-0.5003748526496671	0	0	0	PCNet
BRINP1	-0.6587048555656071	1.7774504455251816	-1.1708152389946886	0	0	0	PCNet
BRINP2	1.0295028341545858	1.1063555740026725	1.1389961990184747	0	0	0	PCNet
BRINP3	0.632905239731258	0.8048201756128954	0.5093749061868328	0	0	0	PCNet
BRIP1	0.5631374996497054	0.596962368190047	0.3361718954075099	0	0	0	PCNet
BRIX1	1.1413272140694122	-0.037030336270007	-0.0422637305311006	0	0	0	PCNet
BRK1	-1.3391885767084188	0.2135442471270615	-0.2859760163743603	0	1	2	PCNet
BRMS1L	0.1704474022157165	1.8360615557781996	0.3129519224905409	0	0	0	PCNet
BROX	-0.3261875428856303	0.0168918460135113	-0.0055099097459497	0	0	0	PCNet
BRPF1	-1.473439162156104	1.377959321943589	-2.0303392288097557	0	0	0	PCNet
BRPF3	-1.12201552986135	-0.063114817675289	0.0708158055960419	0	0	0	PCNet
BRS3	-0.746443640784974	-0.5294051471971386	0.3951711055241372	0	0	0	PCNet
BRSK1	-0.4015873003277324	0.1618758261753614	-0.0650072760220846	0	0	0	PCNet
BRSK2	-0.337604526300648	2.631844784863973	-0.8885227118908327	0	0	0	PCNet
BRWD1	-0.2593616756667203	-0.0500057033608264	0.0129695630165569	0	1	2	PCNet
BRWD3	0.3670369790183226	0.3196306066022034	0.1173162522490666	0	0	0	PCNet
BSCL2	0.6099508950585553	0.0424974738550489	0.0259213722156146	0	0	0	PCNet
BSDC1	0.5125106789673802	1.0963384141766943	0.5618851450277186	0	0	0	PCNet
BSG	0.0270547270552068	1.1143343237506025	0.0301480109773209	0	0	0	PCNet
BSN	-0.385619607516523	12.651787413088652	-4.878777296617732	0	1	2	Human-Only
BSND	-0.2744842462669624	1.792975169241955	-0.4921434379047573	0	0	0	PCNet
BSPH1	-0.2831335231336661	-0.5245628995169634	0.1485213418454491	0	0	0	PCNet
BSPRY	-0.0704500760960703	0.7989385544552825	-0.056285281957459	0	0	0	PCNet
BST2	-0.035026089399863	-1.1230178696444453	0.03933492429981	0	0	0	PCNet
BSX	-0.5015919710806842	-0.1641427339964053	0.0823326774838293	0	0	0	PCNet
BTAF1	0.7603839723649091	0.1718350227741679	0.1306605972084364	0	0	0	PCNet
BTBD1	-0.6417805077732284	0.0431955374486433	-0.0277220539573278	0	0	0	PCNet
BTBD10	0.4050711041631157	1.641058252066077	0.6647452781603985	0	0	0	PCNet
BTBD11	-0.4895533953341497	0.5666187120604675	-0.2773901143490648	0	1	2	PCNet
BTBD16	-0.8696630587063805	-0.1269431406585143	0.1103977599868779	0	0	0	PCNet
BTBD17	-1.0481637949641254	1.2372072903526132	-1.2967958886132775	0	0	0	PCNet
BTBD18	-0.5605357471681636	1.3653675471774025	-0.7653373182162482	0	0	0	PCNet
BTBD19	-0.3705445330709291	3.48810246245718	-1.2924972982547536	0	0	0	Human-Only
BTBD2	-0.8156961827767526	13.45191114109528	-10.97267256884349	0	1	2	Human-Only
BTBD3	0.6264644250477168	-0.5654295492287295	-0.3542214974625657	0	0	0	PCNet
BTBD6	-1.1505083410445118	0.0956033168445431	-0.1099924134611681	0	0	0	PCNet
BTBD7	-0.6106853585187889	6.875099126706202	-4.1985223750447895	0	1	2	Human-Only
BTBD8	-0.348595318568184	0.8128471624640277	-0.2833547155463921	0	0	0	PCNet
BTBD9	-1.2512799356962572	0.2248153727378172	-0.2813069651429061	0	1	2	PCNet
BTC	-1.2194147758461185	0.1768689063152563	-0.2156765577485664	0	0	0	PCNet
BTD	-0.1068999173187949	0.6989450694369804	-0.0747171701331925	0	1	2	PCNet
BTF3L4	-0.0730897775065567	-0.5165599982623731	0.0377552553417841	0	0	0	PCNet
BTF3P11	-0.318446972168016	-0.9718006536094204	0.3094669756928189	0	0	0	PCNet
BTG1	1.72181192045453	0.0476065184499969	0.0819694709585432	0	0	0	PCNet
BTG2	-0.910658327599232	-0.3111426031886589	0.2833446026646556	0	0	0	PCNet
BTG3	-1.0409964941558811	0.2398027613692344	-0.2496338338742724	0	0	0	PCNet
BTG4	-1.5068175284573866	-0.8034173499069397	1.210603345506558	0	0	0	PCNet
BTK	-0.6991425614175643	-0.0258817816619597	0.0180950551251927	0	0	0	PCNet
BTLA	-0.1189005401286202	-0.5685624962049862	0.0676023878956494	0	0	0	PCNet
BTN1A1	0.0361887512823189	0.8624167036410283	0.0312097835897825	0	1	2	PCNet
BTN2A1	-0.4207839341543684	2.660755268820429	-1.119603069836224	0	1	2	PCNet
BTN2A2	-1.7395159390301445	0.3963322394643622	-0.6894262476997701	0	1	2	PCNet
BTN2A3P	-0.6112282000404876	0.3322413120990274	-0.2030752591733784	0	1	2	PCNet
BTN3A1	-1.1176984165293111	0.6854209149711841	-0.766093871319364	0	1	2	PCNet
BTN3A2	2.7446914669479607	13.514358629552992	37.09274481180864	0	1	2	Conserved
BTN3A3	-1.45932535817404	-0.1844545386621546	0.2691791856999762	0	1	2	PCNet
BTNL2	2.615861221915759	-0.3842587205742468	-1.0051674863331357	0	0	0	Rat-Only
BTNL3	-0.3493000054176843	0.8755372952400762	-0.3058251819707432	0	0	0	PCNet
BTNL8	-0.3490888645411328	1.0049227088020007	-0.3508073273672898	0	0	0	PCNet
BTNL9	-0.3586026039050475	-0.1977442658629117	0.0709116086457321	0	0	0	PCNet
BTRC	-0.7994511592625826	1.0611674814466354	-0.8483515732142678	0	0	0	PCNet
BUB1	-0.913316777778952	-0.0538770880815835	0.0492068484827846	0	0	0	PCNet
BUB1B	16.85114455707506	0.0774281830609118	1.3047535055510957	1	0	1	Rat-Only
BUB3	-0.8673511934660134	-0.7325652499122733	0.6353913438031387	0	0	0	PCNet
BUD13	0.8509933635035808	0.5967993748857685	0.5078723073708746	0	0	0	PCNet
BUD23	-0.1984458238382829	0.3783995513148221	-0.0750918107007064	0	0	0	PCNet
BUD31	-0.4208954039300004	20.280463101239093	-8.535953708883497	0	1	2	Human-Only
BVES	-0.155646942883558	0.9086150578062132	-0.1414231560055044	0	0	0	PCNet
BYSL	1.155430553396853	0.2499009295949165	0.2887431693762424	0	0	0	PCNet
BZW1	-0.7295548313343575	-0.9564438066329408	0.697778200028886	0	0	0	PCNet
BZW2	-0.6087660093137283	1.5075959819638012	-0.9177731895975147	0	0	0	PCNet
C10orf120	-0.4798049515632531	0.2965697235263733	-0.1422956218316989	0	0	0	PCNet
C10orf53	-1.0596521932123406	1.7137226470074465	-1.815949961459098	0	0	0	PCNet
C10orf55	-1.022416784709509	0.725361794149136	-0.7416220733250803	0	0	0	PCNet
C10orf62	-0.8365706871313273	-1.1696082472716058	0.9784599750944748	0	0	0	PCNet
C10orf67	-1.1795287625411834	2.3370031670544265	-2.756562453690534	0	0	0	Human-Only
C10orf71	0.1894168560467981	1.4026587749221453	0.2656872152522062	0	0	0	PCNet
C10orf82	0.1846140250855429	0.3757834649438107	0.0693748980238689	0	0	0	PCNet
C10orf88	-0.3203340859329086	0.2237172511737753	-0.0716642611621742	0	0	0	PCNet
C10orf90	-0.55948193810575	0.0513084902562433	-0.028706173569843	0	0	0	PCNet
C10orf95	0.4564690461299391	-0.2671013210795108	-0.1219234852532108	0	0	0	PCNet
C10orf99	-0.056955406140978	-0.4668279763288303	0.0265883769897793	0	0	0	PCNet
C11orf1	-0.697440804455018	0.5502459391115919	-0.3837639704220955	0	0	0	PCNet
C11orf16	2.1702775762792768	0.0654557645591781	0.142057178061	0	0	0	Rat-Only
C11orf21	-0.3686419463481767	0.659403003327967	-0.243083606574655	0	0	0	PCNet
C11orf24	-0.9893569991865172	0.3159498356101782	-0.3125871812527593	0	0	0	PCNet
C11orf40	0.3153655230905986	0.1174787395792587	0.0370487441594371	0	0	0	PCNet
C11orf42	1.5676143201239732	0.3961469617255763	0.6210056500746169	0	0	0	PCNet
C11orf45	0.1790212530323851	2.1656788871989336	0.3877025480521345	0	0	0	PCNet
C11orf49	0.3563012370389825	3.339917747740441	1.1900168251283714	0	0	0	PCNet
C11orf52	0.5441638894190872	-0.1651182277597936	-0.089851377031756	0	0	0	PCNet
C11orf53	1.0671727387900511	-0.5411599416487728	-0.5775111370527851	0	0	0	PCNet
C11orf54	-0.9336318177097388	-0.3219251632368608	0.3005595753193347	0	0	0	PCNet
C11orf58	21.37671372805978	-1.9304463992165084	-41.2666000434151	1	1	3	Rat-Only
C11orf65	-0.0877251566525376	-0.609384032742338	0.0534583097338767	0	0	0	PCNet
C11orf68	-0.4521697983021233	11.798886583054188	-5.335100166449241	0	1	2	Human-Only
C11orf71	0.9433962862980904	0.9722914044851214	0.917256100190818	0	0	0	PCNet
C11orf74	-0.1947960262322209	-0.3788929798021295	0.0738068468327399	0	0	0	PCNet
C11orf80	-0.0401355724897336	1.733054229516915	-0.0695571236574155	0	0	0	PCNet
C11orf86	-0.3192764261928095	0.1557968997532747	-0.0497422773651449	0	0	0	PCNet
C11orf87	-0.3512516167359893	0.83403353789977	-0.2929556285993312	0	0	0	PCNet
C11orf88	0.3898487439636965	-0.5716107176739501	-0.2228417203213765	0	0	0	PCNet
C11orf94	-1.4258495413548713	0.0996729637266942	-0.1421186496151877	0	0	0	PCNet
C11orf96	-0.1784542311341705	0.4227788805142094	-0.0754466800619285	0	1	2	PCNet
C11orf98	1.407417251983462	0.1139526012141001	0.1603788568571161	0	0	0	PCNet
C12orf10	0.6535023793012601	1.215852523129359	0.7945625167444765	0	0	0	PCNet
C12orf29	-0.1758309825782472	-1.6354596626736722	0.2875644794550004	0	0	0	PCNet
C12orf4	-0.1646053870092785	-0.0320640020505566	0.0052779074665981	0	0	0	PCNet
C12orf40	-1.192295438265267	-0.6225170007034352	0.7422241801812818	0	0	0	PCNet
C12orf42	1.0221411598980954	10.66214133790258	10.898213514121174	0	1	2	Conserved
C12orf43	-0.2232527728187114	-0.1661814992315807	0.0371004804946209	0	0	0	PCNet
C12orf45	-0.2851547495125875	0.6589008779647041	-0.1878887148096492	0	0	0	PCNet
C12orf49	3.376842851474812	1.35379033484636	4.571537214621623	0	0	0	Conserved
C12orf50	-0.3115920978581289	0.5451065462580308	-0.169850892304739	0	0	0	PCNet
C12orf54	-1.5321645575354288	-0.3726429362513665	0.570950299540278	0	0	0	PCNet
C12orf56	-0.7751691048985087	-0.0231479087834544	0.0179435437319427	0	0	0	PCNet
